id,concept:name,time:timestamp
754,Answer done,2019-09-23 13:06:17.241761
755,Client in case,2019-09-18 13:06:17.264576
755,Cred story in check,2019-09-19 13:06:17.264576
755,Client accepted by story,2019-09-20 13:06:17.264576
755,Underraiter check,2019-09-21 13:06:17.264576
755,Client rejected by underwriter,2019-09-21 13:06:17.264576
755,Client rejected,2019-09-22 13:06:17.264576
755,Answer done,2019-09-23 13:06:17.264576
756,Client in case,2019-09-18 13:06:17.288165
756,Cred story in check,2019-09-19 13:06:17.288165
756,Client accepted by story,2019-09-20 13:06:17.288165
756,Underraiter check,2019-09-21 13:06:17.288165
756,Client accepted by underwriter,2019-09-21 13:06:17.288165
756,Client accepted,2019-09-22 13:06:17.288165
756,Answer done,2019-09-23 13:06:17.288165
757,Client in case,2019-09-18 13:06:17.310780
757,Cred story in check,2019-09-19 13:06:17.310780
757,Client accepted by story,2019-09-20 13:06:17.310780
757,Underraiter check,2019-09-21 13:06:17.310780
757,Client accepted by underwriter,2019-09-21 13:06:17.310780
757,Client accepted,2019-09-22 13:06:17.310780
757,Answer done,2019-09-23 13:06:17.310780
758,Client in case,2019-09-18 13:06:17.333532
758,Something wrong on stage GET_INFO,2019-09-18 13:06:17.333532
758,Cred story in check,2019-09-19 13:06:17.333532
758,Client accepted by story,2019-09-20 13:06:17.333532
758,Underraiter check,2019-09-21 13:06:17.333532
758,Client accepted by underwriter,2019-09-21 13:06:17.333532
758,Client accepted,2019-09-22 13:06:17.333532
758,Answer done,2019-09-23 13:06:17.333532
759,Client in case,2019-09-18 13:06:17.360186
759,Cred story in check,2019-09-19 13:06:17.360186
759,Client accepted by story,2019-09-20 13:06:17.360186
759,Underraiter check,2019-09-21 13:06:17.360186
759,Client accepted by underwriter,2019-09-21 13:06:17.360186
759,Client accepted,2019-09-22 13:06:17.360186
759,Answer done,2019-09-23 13:06:17.360186
760,Client in case,2019-09-18 13:06:17.384199
760,Cred story in check,2019-09-19 13:06:17.384199
760,Client accepted by story,2019-09-20 13:06:17.384199
760,Underraiter check,2019-09-21 13:06:17.384199
760,Client accepted by underwriter,2019-09-21 13:06:17.384199
760,Client accepted,2019-09-22 13:06:17.384199
760,Answer done,2019-09-23 13:06:17.384199
761,Client in case,2019-09-18 13:06:17.407585
761,Cred story in check,2019-09-19 13:06:17.407585
761,Client accepted by story,2019-09-20 13:06:17.407585
761,Underraiter check,2019-09-21 13:06:17.407585
761,Client accepted by underwriter,2019-09-21 13:06:17.407585
761,Client accepted,2019-09-22 13:06:17.407585
761,Answer done,2019-09-23 13:06:17.407585
762,Client in case,2019-09-18 13:06:17.430346
762,Cred story in check,2019-09-19 13:06:17.430346
762,Client accepted by story,2019-09-20 13:06:17.430346
762,Underraiter check,2019-09-21 13:06:17.430346
762,Client accepted by underwriter,2019-09-21 13:06:17.430346
762,Client accepted,2019-09-22 13:06:17.430346
762,Answer done,2019-09-23 13:06:17.430346
763,Client in case,2019-09-18 13:06:17.453223
763,Cred story in check,2019-09-19 13:06:17.453223
763,Client accepted by story,2019-09-20 13:06:17.453223
763,Underraiter check,2019-09-21 13:06:17.453223
763,Client accepted by underwriter,2019-09-21 13:06:17.453223
763,Client accepted,2019-09-22 13:06:17.453223
763,Answer done,2019-09-23 13:06:17.453223
764,Client in case,2019-09-18 13:06:17.479266
764,Cred story in check,2019-09-19 13:06:17.479266
764,Client accepted by story,2019-09-20 13:06:17.479266
764,Underraiter check,2019-09-21 13:06:17.479266
764,Client accepted by underwriter,2019-09-21 13:06:17.479266
764,Client accepted,2019-09-22 13:06:17.479266
764,Answer done,2019-09-23 13:06:17.479266
765,Client in case,2019-09-18 13:06:17.502045
765,Cred story in check,2019-09-19 13:06:17.502045
765,Client accepted by story,2019-09-20 13:06:17.502045
765,Underraiter check,2019-09-21 13:06:17.502045
765,Client accepted by underwriter,2019-09-21 13:06:17.502045
765,Client accepted,2019-09-22 13:06:17.502045
765,Answer done,2019-09-23 13:06:17.502045
766,Client in case,2019-09-18 13:06:17.525913
766,Cred story in check,2019-09-19 13:06:17.525913
766,Something wrong on stage STORY_CHECK,2019-09-19 13:06:17.525913
766,Client accepted by story,2019-09-20 13:06:17.525913
766,Underraiter check,2019-09-21 13:06:17.525913
766,Client rejected by underwriter,2019-09-21 13:06:17.525913
766,Client rejected,2019-09-22 13:06:17.525913
766,Answer done,2019-09-23 13:06:17.525913
767,Client in case,2019-09-18 13:06:17.553823
767,Cred story in check,2019-09-19 13:06:17.553823
767,Client accepted by story,2019-09-20 13:06:17.553823
767,Underraiter check,2019-09-21 13:06:17.553823
767,Client accepted by underwriter,2019-09-21 13:06:17.553823
767,Client accepted,2019-09-22 13:06:17.553823
767,Answer done,2019-09-23 13:06:17.553823
768,Client in case,2019-09-18 13:06:17.576526
768,Cred story in check,2019-09-19 13:06:17.576526
768,Client accepted by story,2019-09-20 13:06:17.576526
768,Underraiter check,2019-09-21 13:06:17.576526
768,Client accepted by underwriter,2019-09-21 13:06:17.576526
768,Client accepted,2019-09-22 13:06:17.576526
768,Answer done,2019-09-23 13:06:17.576526
769,Client in case,2019-09-18 13:06:17.599317
769,Cred story in check,2019-09-19 13:06:17.599317
769,Client accepted by story,2019-09-20 13:06:17.599317
769,Underraiter check,2019-09-21 13:06:17.599317
769,Client accepted by underwriter,2019-09-21 13:06:17.599317
769,Client accepted,2019-09-22 13:06:17.599317
769,Answer done,2019-09-23 13:06:17.599317
770,Client in case,2019-09-18 13:06:17.622064
770,Cred story in check,2019-09-19 13:06:17.622064
770,Client accepted by story,2019-09-20 13:06:17.622064
770,Underraiter check,2019-09-21 13:06:17.622064
770,Client accepted by underwriter,2019-09-21 13:06:17.622064
770,Client accepted,2019-09-22 13:06:17.622064
770,Answer done,2019-09-23 13:06:17.622064
771,Client in case,2019-09-18 13:06:17.649734
771,Cred story in check,2019-09-19 13:06:17.649734
771,Client accepted by story,2019-09-20 13:06:17.649734
771,Underraiter check,2019-09-21 13:06:17.649734
771,Client accepted by underwriter,2019-09-21 13:06:17.649734
771,Client accepted,2019-09-22 13:06:17.649734
771,Answer done,2019-09-23 13:06:17.649734
772,Client in case,2019-09-18 13:06:17.672838
772,Cred story in check,2019-09-19 13:06:17.672838
772,Client accepted by story,2019-09-20 13:06:17.672838
772,Underraiter check,2019-09-21 13:06:17.672838
772,Client rejected by underwriter,2019-09-21 13:06:17.672838
772,Client rejected,2019-09-22 13:06:17.672838
772,Answer done,2019-09-23 13:06:17.672838
773,Client in case,2019-09-18 13:06:17.695642
773,Cred story in check,2019-09-19 13:06:17.695642
773,Client accepted by story,2019-09-20 13:06:17.695642
773,Underraiter check,2019-09-21 13:06:17.695642
773,Client accepted by underwriter,2019-09-21 13:06:17.695642
773,Client accepted,2019-09-22 13:06:17.695642
773,Answer done,2019-09-23 13:06:17.695642
774,Client in case,2019-09-18 13:06:17.718492
774,Cred story in check,2019-09-19 13:06:17.718492
774,Client accepted by story,2019-09-20 13:06:17.718492
774,Underraiter check,2019-09-21 13:06:17.718492
774,Client accepted by underwriter,2019-09-21 13:06:17.718492
774,Client accepted,2019-09-22 13:06:17.718492
774,Answer done,2019-09-23 13:06:17.718492
775,Client in case,2019-09-18 13:06:17.741407
775,Cred story in check,2019-09-19 13:06:17.741407
775,Client accepted by story,2019-09-20 13:06:17.741407
775,Underraiter check,2019-09-21 13:06:17.741407
775,Client accepted by underwriter,2019-09-21 13:06:17.741407
775,Client accepted,2019-09-22 13:06:17.741407
775,Answer done,2019-09-23 13:06:17.741407
776,Client in case,2019-09-18 13:06:17.765938
776,Cred story in check,2019-09-19 13:06:17.765938
776,Client accepted by story,2019-09-20 13:06:17.765938
776,Underraiter check,2019-09-21 13:06:17.765938
776,Client rejected by underwriter,2019-09-21 13:06:17.765938
776,Client rejected,2019-09-22 13:06:17.765938
776,Answer done,2019-09-23 13:06:17.765938
777,Client in case,2019-09-18 13:06:17.789058
777,Cred story in check,2019-09-19 13:06:17.789058
777,Client accepted by story,2019-09-20 13:06:17.789058
777,Underraiter check,2019-09-21 13:06:17.789058
777,Client accepted by underwriter,2019-09-21 13:06:17.789058
777,Client accepted,2019-09-22 13:06:17.789058
777,Answer done,2019-09-23 13:06:17.789058
778,Client in case,2019-09-18 13:06:17.814294
778,Cred story in check,2019-09-19 13:06:17.814294
778,Client accepted by story,2019-09-20 13:06:17.814294
778,Underraiter check,2019-09-21 13:06:17.814294
778,Client accepted by underwriter,2019-09-21 13:06:17.814294
778,Client accepted,2019-09-22 13:06:17.814294
778,Answer done,2019-09-23 13:06:17.814294
779,Client in case,2019-09-18 13:06:17.837144
779,Cred story in check,2019-09-19 13:06:17.837144
779,Client accepted by story,2019-09-20 13:06:17.837144
779,Underraiter check,2019-09-21 13:06:17.837144
779,Client accepted by underwriter,2019-09-21 13:06:17.837144
779,Client accepted,2019-09-22 13:06:17.837144
779,Answer done,2019-09-23 13:06:17.837144
780,Client in case,2019-09-18 13:06:17.859936
780,Cred story in check,2019-09-19 13:06:17.859936
780,Client accepted by story,2019-09-20 13:06:17.859936
780,Underraiter check,2019-09-21 13:06:17.859936
780,Client accepted by underwriter,2019-09-21 13:06:17.859936
780,Client accepted,2019-09-22 13:06:17.859936
780,Answer done,2019-09-23 13:06:17.859936
781,Client in case,2019-09-18 13:06:17.882924
781,Cred story in check,2019-09-19 13:06:17.882924
781,Client accepted by story,2019-09-20 13:06:17.882924
781,Underraiter check,2019-09-21 13:06:17.882924
781,Client rejected by underwriter,2019-09-21 13:06:17.882924
781,Client rejected,2019-09-22 13:06:17.882924
781,Answer done,2019-09-23 13:06:17.882924
782,Client in case,2019-09-18 13:06:17.905854
782,Cred story in check,2019-09-19 13:06:17.905854
782,Something wrong on stage STORY_CHECK,2019-09-19 13:06:17.905854
782,Client accepted by story,2019-09-20 13:06:17.905854
782,Underraiter check,2019-09-21 13:06:17.905854
782,Client accepted by underwriter,2019-09-21 13:06:17.905854
782,Client accepted,2019-09-22 13:06:17.905854
782,Answer done,2019-09-23 13:06:17.905854
783,Client in case,2019-09-18 13:06:17.931960
783,Cred story in check,2019-09-19 13:06:17.931960
783,Client accepted by story,2019-09-20 13:06:17.931960
783,Underraiter check,2019-09-21 13:06:17.931960
783,Client accepted by underwriter,2019-09-21 13:06:17.931960
783,Client accepted,2019-09-22 13:06:17.931960
783,Answer done,2019-09-23 13:06:17.931960
784,Client in case,2019-09-18 13:06:17.954815
784,Cred story in check,2019-09-19 13:06:17.954815
784,Client accepted by story,2019-09-20 13:06:17.954815
784,Underraiter check,2019-09-21 13:06:17.954815
784,Client rejected by underwriter,2019-09-21 13:06:17.954815
784,Client rejected,2019-09-22 13:06:17.954815
784,Answer done,2019-09-23 13:06:17.954815
785,Client in case,2019-09-18 13:06:17.978341
785,Cred story in check,2019-09-19 13:06:17.978341
785,Client accepted by story,2019-09-20 13:06:17.978341
785,Underraiter check,2019-09-21 13:06:17.978341
785,Client accepted by underwriter,2019-09-21 13:06:17.978341
785,Client accepted,2019-09-22 13:06:17.978341
785,Answer done,2019-09-23 13:06:17.978341
786,Client in case,2019-09-18 13:06:18.001387
786,Cred story in check,2019-09-19 13:06:18.001387
786,Client rejected by story,2019-09-20 13:06:18.001387
786,Client rejected,2019-09-22 13:06:18.001387
786,Answer done,2019-09-23 13:06:18.001387
787,Client in case,2019-09-18 13:06:18.017920
787,Cred story in check,2019-09-19 13:06:18.017920
787,Client accepted by story,2019-09-20 13:06:18.017920
787,Underraiter check,2019-09-21 13:06:18.017920
787,Client accepted by underwriter,2019-09-21 13:06:18.017920
787,Client accepted,2019-09-22 13:06:18.017920
787,Answer done,2019-09-23 13:06:18.017920
788,Client in case,2019-09-18 13:06:18.041116
788,Cred story in check,2019-09-19 13:06:18.041116
788,Client accepted by story,2019-09-20 13:06:18.041116
788,Underraiter check,2019-09-21 13:06:18.041116
788,Client accepted by underwriter,2019-09-21 13:06:18.041116
788,Client accepted,2019-09-22 13:06:18.041116
788,Answer done,2019-09-23 13:06:18.041116
789,Client in case,2019-09-18 13:06:18.065588
789,Cred story in check,2019-09-19 13:06:18.065588
789,Client accepted by story,2019-09-20 13:06:18.065588
789,Underraiter check,2019-09-21 13:06:18.065588
789,Client accepted by underwriter,2019-09-21 13:06:18.065588
789,Client accepted,2019-09-22 13:06:18.065588
789,Answer done,2019-09-23 13:06:18.065588
790,Client in case,2019-09-18 13:06:18.088827
790,Cred story in check,2019-09-19 13:06:18.088827
790,Client accepted by story,2019-09-20 13:06:18.088827
790,Underraiter check,2019-09-21 13:06:18.088827
790,Client accepted by underwriter,2019-09-21 13:06:18.088827
790,Client accepted,2019-09-22 13:06:18.088827
790,Answer done,2019-09-23 13:06:18.088827
791,Client in case,2019-09-18 13:06:18.112506
791,Cred story in check,2019-09-19 13:06:18.112506
791,Client accepted by story,2019-09-20 13:06:18.112506
791,Underraiter check,2019-09-21 13:06:18.112506
791,Client accepted by underwriter,2019-09-21 13:06:18.112506
791,Client accepted,2019-09-22 13:06:18.112506
791,Answer done,2019-09-23 13:06:18.112506
792,Client in case,2019-09-18 13:06:18.138947
792,Cred story in check,2019-09-19 13:06:18.138947
792,Client accepted by story,2019-09-20 13:06:18.138947
792,Underraiter check,2019-09-21 13:06:18.138947
792,Client accepted by underwriter,2019-09-21 13:06:18.138947
792,Client accepted,2019-09-22 13:06:18.138947
792,Answer done,2019-09-23 13:06:18.138947
793,Client in case,2019-09-18 13:06:18.165066
793,Cred story in check,2019-09-19 13:06:18.165066
793,Client accepted by story,2019-09-20 13:06:18.165066
793,Underraiter check,2019-09-21 13:06:18.165066
793,Client accepted by underwriter,2019-09-21 13:06:18.165066
793,Client accepted,2019-09-22 13:06:18.165066
793,Answer done,2019-09-23 13:06:18.165066
794,Client in case,2019-09-18 13:06:18.188184
794,Cred story in check,2019-09-19 13:06:18.188184
794,Client rejected by story,2019-09-20 13:06:18.188184
794,Client rejected,2019-09-22 13:06:18.188184
794,Answer done,2019-09-23 13:06:18.188184
795,Client in case,2019-09-18 13:06:18.204784
795,Cred story in check,2019-09-19 13:06:18.204784
795,Client accepted by story,2019-09-20 13:06:18.204784
795,Underraiter check,2019-09-21 13:06:18.204784
795,Client accepted by underwriter,2019-09-21 13:06:18.204784
795,Client accepted,2019-09-22 13:06:18.204784
795,Answer done,2019-09-23 13:06:18.204784
796,Client in case,2019-09-18 13:06:18.228146
796,Something wrong on stage GET_INFO,2019-09-18 13:06:18.228146
796,Cred story in check,2019-09-19 13:06:18.228146
796,Client accepted by story,2019-09-20 13:06:18.228146
796,Underraiter check,2019-09-21 13:06:18.228146
796,Client accepted by underwriter,2019-09-21 13:06:18.228146
796,Client accepted,2019-09-22 13:06:18.228146
796,Answer done,2019-09-23 13:06:18.228146
797,Client in case,2019-09-18 13:06:18.254631
797,Cred story in check,2019-09-19 13:06:18.254631
797,Client accepted by story,2019-09-20 13:06:18.254631
797,Underraiter check,2019-09-21 13:06:18.254631
797,Client rejected by underwriter,2019-09-21 13:06:18.254631
797,Client rejected,2019-09-22 13:06:18.254631
797,Answer done,2019-09-23 13:06:18.254631
798,Client in case,2019-09-18 13:06:18.277682
798,Something wrong on stage GET_INFO,2019-09-18 13:06:18.277682
798,Cred story in check,2019-09-19 13:06:18.277682
798,Client accepted by story,2019-09-20 13:06:18.277682
798,Underraiter check,2019-09-21 13:06:18.277682
798,Client accepted by underwriter,2019-09-21 13:06:18.277682
798,Client accepted,2019-09-22 13:06:18.277682
798,Answer done,2019-09-23 13:06:18.277682
799,Client in case,2019-09-18 13:06:18.303982
799,Cred story in check,2019-09-19 13:06:18.303982
799,Client accepted by story,2019-09-20 13:06:18.303982
799,Underraiter check,2019-09-21 13:06:18.303982
799,Client rejected by underwriter,2019-09-21 13:06:18.303982
799,Client rejected,2019-09-22 13:06:18.303982
799,Answer done,2019-09-23 13:06:18.303982
800,Client in case,2019-09-18 13:06:18.327784
800,Cred story in check,2019-09-19 13:06:18.327784
800,Client accepted by story,2019-09-20 13:06:18.327784
800,Underraiter check,2019-09-21 13:06:18.327784
800,Client accepted by underwriter,2019-09-21 13:06:18.327784
800,Client accepted,2019-09-22 13:06:18.327784
800,Answer done,2019-09-23 13:06:18.327784
801,Client in case,2019-09-18 13:06:18.350878
801,Cred story in check,2019-09-19 13:06:18.350878
801,Client accepted by story,2019-09-20 13:06:18.350878
801,Underraiter check,2019-09-21 13:06:18.350878
801,Client accepted by underwriter,2019-09-21 13:06:18.350878
801,Client accepted,2019-09-22 13:06:18.350878
801,Answer done,2019-09-23 13:06:18.350878
802,Client in case,2019-09-18 13:06:18.373925
802,Cred story in check,2019-09-19 13:06:18.373925
802,Client accepted by story,2019-09-20 13:06:18.373925
802,Underraiter check,2019-09-21 13:06:18.373925
802,Client accepted by underwriter,2019-09-21 13:06:18.373925
802,Client accepted,2019-09-22 13:06:18.373925
802,Answer done,2019-09-23 13:06:18.373925
803,Client in case,2019-09-18 13:06:18.398265
803,Cred story in check,2019-09-19 13:06:18.398265
803,Client accepted by story,2019-09-20 13:06:18.398265
803,Underraiter check,2019-09-21 13:06:18.398265
803,Client accepted by underwriter,2019-09-21 13:06:18.398265
803,Client accepted,2019-09-22 13:06:18.398265
803,Answer done,2019-09-23 13:06:18.398265
804,Client in case,2019-09-18 13:06:18.425240
804,Cred story in check,2019-09-19 13:06:18.425240
804,Client accepted by story,2019-09-20 13:06:18.425240
804,Underraiter check,2019-09-21 13:06:18.425240
804,Client rejected by underwriter,2019-09-21 13:06:18.425240
804,Client rejected,2019-09-22 13:06:18.425240
804,Answer done,2019-09-23 13:06:18.425240
805,Client in case,2019-09-18 13:06:18.448385
805,Cred story in check,2019-09-19 13:06:18.448385
805,Client accepted by story,2019-09-20 13:06:18.448385
805,Underraiter check,2019-09-21 13:06:18.448385
805,Client accepted by underwriter,2019-09-21 13:06:18.448385
805,Client accepted,2019-09-22 13:06:18.448385
805,Answer done,2019-09-23 13:06:18.448385
806,Client in case,2019-09-18 13:06:18.471515
806,Cred story in check,2019-09-19 13:06:18.471515
806,Client rejected by story,2019-09-20 13:06:18.471515
806,Client rejected,2019-09-22 13:06:18.471515
806,Answer done,2019-09-23 13:06:18.471515
807,Client in case,2019-09-18 13:06:18.488049
807,Cred story in check,2019-09-19 13:06:18.488049
807,Client rejected by story,2019-09-20 13:06:18.488049
807,Client rejected,2019-09-22 13:06:18.488049
807,Answer done,2019-09-23 13:06:18.488049
808,Client in case,2019-09-18 13:06:18.506264
808,Cred story in check,2019-09-19 13:06:18.506264
808,Client accepted by story,2019-09-20 13:06:18.506264
808,Underraiter check,2019-09-21 13:06:18.506264
808,Client rejected by underwriter,2019-09-21 13:06:18.506264
808,Client rejected,2019-09-22 13:06:18.506264
808,Answer done,2019-09-23 13:06:18.506264
809,Client in case,2019-09-18 13:06:18.529698
809,Cred story in check,2019-09-19 13:06:18.529698
809,Client accepted by story,2019-09-20 13:06:18.529698
809,Underraiter check,2019-09-21 13:06:18.529698
809,Client rejected by underwriter,2019-09-21 13:06:18.529698
809,Client rejected,2019-09-22 13:06:18.529698
809,Answer done,2019-09-23 13:06:18.529698
810,Client in case,2019-09-18 13:06:18.553136
810,Cred story in check,2019-09-19 13:06:18.553136
810,Client accepted by story,2019-09-20 13:06:18.553136
810,Underraiter check,2019-09-21 13:06:18.553136
810,Client accepted by underwriter,2019-09-21 13:06:18.553136
810,Client accepted,2019-09-22 13:06:18.553136
810,Answer done,2019-09-23 13:06:18.553136
811,Client in case,2019-09-18 13:06:18.576507
811,Cred story in check,2019-09-19 13:06:18.576507
811,Client accepted by story,2019-09-20 13:06:18.576507
811,Underraiter check,2019-09-21 13:06:18.576507
811,Client rejected by underwriter,2019-09-21 13:06:18.576507
811,Client rejected,2019-09-22 13:06:18.576507
811,Answer done,2019-09-23 13:06:18.576507
812,Client in case,2019-09-18 13:06:18.599749
812,Cred story in check,2019-09-19 13:06:18.599749
812,Client rejected by story,2019-09-20 13:06:18.599749
812,Client rejected,2019-09-22 13:06:18.599749
812,Answer done,2019-09-23 13:06:18.599749
813,Client in case,2019-09-18 13:06:18.616485
813,Cred story in check,2019-09-19 13:06:18.616485
813,Client accepted by story,2019-09-20 13:06:18.616485
813,Underraiter check,2019-09-21 13:06:18.616485
813,Client rejected by underwriter,2019-09-21 13:06:18.616485
813,Client rejected,2019-09-22 13:06:18.616485
813,Answer done,2019-09-23 13:06:18.616485
814,Client in case,2019-09-18 13:06:18.639947
814,Cred story in check,2019-09-19 13:06:18.639947
814,Client accepted by story,2019-09-20 13:06:18.639947
814,Underraiter check,2019-09-21 13:06:18.639947
814,Client rejected by underwriter,2019-09-21 13:06:18.639947
814,Client rejected,2019-09-22 13:06:18.639947
814,Answer done,2019-09-23 13:06:18.639947
815,Client in case,2019-09-18 13:06:18.663701
815,Cred story in check,2019-09-19 13:06:18.663701
815,Client accepted by story,2019-09-20 13:06:18.663701
815,Underraiter check,2019-09-21 13:06:18.663701
815,Client rejected by underwriter,2019-09-21 13:06:18.663701
815,Client rejected,2019-09-22 13:06:18.663701
815,Answer done,2019-09-23 13:06:18.663701
816,Client in case,2019-09-18 13:06:18.686943
816,Cred story in check,2019-09-19 13:06:18.686943
816,Client accepted by story,2019-09-20 13:06:18.686943
816,Underraiter check,2019-09-21 13:06:18.686943
816,Client accepted by underwriter,2019-09-21 13:06:18.686943
816,Client accepted,2019-09-22 13:06:18.686943
816,Answer done,2019-09-23 13:06:18.686943
817,Client in case,2019-09-18 13:06:18.710056
817,Cred story in check,2019-09-19 13:06:18.710056
817,Client accepted by story,2019-09-20 13:06:18.710056
817,Underraiter check,2019-09-21 13:06:18.710056
817,Client accepted by underwriter,2019-09-21 13:06:18.710056
817,Client accepted,2019-09-22 13:06:18.710056
817,Answer done,2019-09-23 13:06:18.710056
818,Client in case,2019-09-18 13:06:18.737424
818,Cred story in check,2019-09-19 13:06:18.737424
818,Client accepted by story,2019-09-20 13:06:18.737424
818,Underraiter check,2019-09-21 13:06:18.737424
818,Client accepted by underwriter,2019-09-21 13:06:18.737424
818,Client accepted,2019-09-22 13:06:18.737424
818,Answer done,2019-09-23 13:06:18.737424
819,Client in case,2019-09-18 13:06:18.763903
819,Cred story in check,2019-09-19 13:06:18.763903
819,Client accepted by story,2019-09-20 13:06:18.763903
819,Underraiter check,2019-09-21 13:06:18.763903
819,Client accepted by underwriter,2019-09-21 13:06:18.763903
819,Client accepted,2019-09-22 13:06:18.763903
819,Answer done,2019-09-23 13:06:18.763903
820,Client in case,2019-09-18 13:06:18.787120
820,Cred story in check,2019-09-19 13:06:18.787120
820,Client accepted by story,2019-09-20 13:06:18.787120
820,Underraiter check,2019-09-21 13:06:18.787120
820,Client accepted by underwriter,2019-09-21 13:06:18.787120
820,Something wrong on stage RESOLUTION,2019-09-21 13:06:18.787120
820,Client accepted,2019-09-22 13:06:18.787120
820,Answer done,2019-09-23 13:06:18.787120
821,Client in case,2019-09-18 13:06:18.813655
821,Cred story in check,2019-09-19 13:06:18.813655
821,Client accepted by story,2019-09-20 13:06:18.813655
821,Underraiter check,2019-09-21 13:06:18.813655
821,Client accepted by underwriter,2019-09-21 13:06:18.813655
821,Client accepted,2019-09-22 13:06:18.813655
821,Answer done,2019-09-23 13:06:18.813655
822,Client in case,2019-09-18 13:06:18.836970
822,Cred story in check,2019-09-19 13:06:18.836970
822,Client accepted by story,2019-09-20 13:06:18.836970
822,Underraiter check,2019-09-21 13:06:18.836970
822,Client accepted by underwriter,2019-09-21 13:06:18.836970
822,Client accepted,2019-09-22 13:06:18.836970
822,Answer done,2019-09-23 13:06:18.836970
823,Client in case,2019-09-18 13:06:18.862199
823,Cred story in check,2019-09-19 13:06:18.862199
823,Client accepted by story,2019-09-20 13:06:18.862199
823,Underraiter check,2019-09-21 13:06:18.862199
823,Client accepted by underwriter,2019-09-21 13:06:18.862199
823,Client accepted,2019-09-22 13:06:18.862199
823,Answer done,2019-09-23 13:06:18.862199
824,Client in case,2019-09-18 13:06:18.885275
824,Cred story in check,2019-09-19 13:06:18.885275
824,Client accepted by story,2019-09-20 13:06:18.885275
824,Underraiter check,2019-09-21 13:06:18.885275
824,Client accepted by underwriter,2019-09-21 13:06:18.885275
824,Client accepted,2019-09-22 13:06:18.885275
824,Answer done,2019-09-23 13:06:18.885275
825,Client in case,2019-09-18 13:06:18.908469
825,Cred story in check,2019-09-19 13:06:18.908469
825,Client rejected by story,2019-09-20 13:06:18.908469
825,Client rejected,2019-09-22 13:06:18.908469
825,Answer done,2019-09-23 13:06:18.908469
826,Client in case,2019-09-18 13:06:18.925117
826,Cred story in check,2019-09-19 13:06:18.925117
826,Client accepted by story,2019-09-20 13:06:18.925117
826,Underraiter check,2019-09-21 13:06:18.925117
826,Client accepted by underwriter,2019-09-21 13:06:18.925117
826,Client accepted,2019-09-22 13:06:18.925117
826,Answer done,2019-09-23 13:06:18.925117
827,Client in case,2019-09-18 13:06:18.948553
827,Cred story in check,2019-09-19 13:06:18.948553
827,Client accepted by story,2019-09-20 13:06:18.948553
827,Underraiter check,2019-09-21 13:06:18.948553
827,Client rejected by underwriter,2019-09-21 13:06:18.948553
827,Client rejected,2019-09-22 13:06:18.948553
827,Answer done,2019-09-23 13:06:18.948553
828,Client in case,2019-09-18 13:06:18.971706
828,Cred story in check,2019-09-19 13:06:18.971706
828,Client accepted by story,2019-09-20 13:06:18.971706
828,Underraiter check,2019-09-21 13:06:18.971706
828,Client rejected by underwriter,2019-09-21 13:06:18.971706
828,Client rejected,2019-09-22 13:06:18.971706
828,Answer done,2019-09-23 13:06:18.971706
829,Client in case,2019-09-18 13:06:18.995653
829,Cred story in check,2019-09-19 13:06:18.995653
829,Client accepted by story,2019-09-20 13:06:18.995653
829,Underraiter check,2019-09-21 13:06:18.995653
829,Client accepted by underwriter,2019-09-21 13:06:18.995653
829,Client accepted,2019-09-22 13:06:18.995653
829,Answer done,2019-09-23 13:06:18.995653
830,Client in case,2019-09-18 13:06:19.022184
830,Cred story in check,2019-09-19 13:06:19.022184
830,Client accepted by story,2019-09-20 13:06:19.022184
830,Underraiter check,2019-09-21 13:06:19.022184
830,Client accepted by underwriter,2019-09-21 13:06:19.022184
830,Client accepted,2019-09-22 13:06:19.022184
830,Answer done,2019-09-23 13:06:19.022184
831,Client in case,2019-09-18 13:06:19.045659
831,Cred story in check,2019-09-19 13:06:19.045659
831,Client accepted by story,2019-09-20 13:06:19.045659
831,Underraiter check,2019-09-21 13:06:19.045659
831,Client accepted by underwriter,2019-09-21 13:06:19.045659
831,Client accepted,2019-09-22 13:06:19.045659
831,Answer done,2019-09-23 13:06:19.045659
832,Client in case,2019-09-18 13:06:19.070295
832,Cred story in check,2019-09-19 13:06:19.070295
832,Client accepted by story,2019-09-20 13:06:19.070295
832,Underraiter check,2019-09-21 13:06:19.070295
832,Client accepted by underwriter,2019-09-21 13:06:19.070295
832,Client accepted,2019-09-22 13:06:19.070295
832,Answer done,2019-09-23 13:06:19.070295
833,Client in case,2019-09-18 13:06:19.093679
833,Cred story in check,2019-09-19 13:06:19.093679
833,Client accepted by story,2019-09-20 13:06:19.093679
833,Underraiter check,2019-09-21 13:06:19.093679
833,Client rejected by underwriter,2019-09-21 13:06:19.093679
833,Client rejected,2019-09-22 13:06:19.093679
833,Answer done,2019-09-23 13:06:19.093679
834,Client in case,2019-09-18 13:06:19.116991
834,Cred story in check,2019-09-19 13:06:19.116991
834,Client accepted by story,2019-09-20 13:06:19.116991
834,Underraiter check,2019-09-21 13:06:19.116991
834,Client accepted by underwriter,2019-09-21 13:06:19.116991
834,Client accepted,2019-09-22 13:06:19.116991
834,Answer done,2019-09-23 13:06:19.116991
835,Client in case,2019-09-18 13:06:19.140476
835,Cred story in check,2019-09-19 13:06:19.140476
835,Client rejected by story,2019-09-20 13:06:19.140476
